"iri","type","label"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-rib","AS","head of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_tubercle-of-first-rib","AS","tubercle of first rib"
"https://purl.org/ccf/ASCTB-TEMP_obturator-foramen-of-os-coxa","AS","obturator foramen of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_body-of-eleventh-rib","AS","body of eleventh rib"
"https://purl.org/ccf/ASCTB-TEMP_acetabular-fossa-of-os-coxa","AS","acetabular fossa of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_supinator-fossa-of-ulna","AS","supinator fossa of ulna"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-proximal-phalanx-of-foot","AS","head of second proximal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fourth-lumbar-vertebra","AS","inferior articular facet of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pterygoid-process-of-sphenoid-bone","AS","pterygoid process of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fifth-metacarpal-bone","AS","shaft of fifth metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-eighth-thoracic-vertebra","AS","inferior articular facet of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-tenth-thoracic-vertebra","AS","inferior costal facet of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fifth-cervical-vertebra","AS","superior vertebral notch of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_supraorbital-margin-of-frontal-bone","AS","supraorbital margin of frontal bone"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-sixth-rib","AS","neck of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-sixth-thoracic-vertebra","AS","transverse costal facet of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-distal-phalanx-of-foot","AS","base of fifth distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fourth-lumbar-vertebra","AS","vertebral body of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-tenth-thoracic-vertebra","AS","vertebral arch of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-eighth-rib","AS","neck of eighth rib"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-metatarsal-bone","AS","base of fifth metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_base-of-first-distal-phalanx-of-hand","AS","base of first distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fifth-proximal-phalanx-of-hand","AS","shaft of fifth proximal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_ulnar-tuberosity-of-ulna","AS","ulnar tuberosity of ulna"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-fifth-metatarsal-bone","AS","tuberosity of fifth metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-eighth-rib","AS","non-articular facet of tubercle of eighth rib"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-tendon-of-flexor-hallucis-longus-muscle-of-calcaneus","AS","groove for tendon of flexor hallucis longus muscle of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fifth-middle-phalanx-of-foot","AS","shaft of fifth middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-tenth-thoracic-vertebra","AS","inferior vertebral notch of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sacral-hiatus-of-sacrum","AS","sacral hiatus of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-second-cervical-vertebra","AS","transverse foramen of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-tenth-rib","AS","head of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_pubic-crest-of-pubis-of-os-coxa","AS","pubic crest of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-sixth-cervical-vertebra","AS","transverse foramen of sixth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_interosseous-border-of-radius","AS","interosseous border of radius"
"https://purl.org/ccf/ASCTB-TEMP_sacral-apex-of-sacrum","AS","sacral apex of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-second-rib","AS","articular facet of tubercle of second rib"
"https://purl.org/ccf/ASCTB-TEMP_horizontal-plate-of-palatine-bone","AS","horizontal plate of palatine bone"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-tenth-thoracic-vertebra","AS","transverse process of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-eleventh-thoracic-vertebra","AS","superior articular process of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-first-lumbar-vertebra","AS","lamina of first lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-first-thoracic-vertebra","AS","superior articular facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-third-metacarpal-bone","AS","base of third metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_crest-of-head-of-seventh-rib","AS","crest of head of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-fourth-rib","AS","articular facet of tubercle of fourth rib"
"https://purl.org/ccf/ASCTB-TEMP_fibular-facet-of-tibia","AS","fibular facet of tibia"
"https://purl.org/ccf/ASCTB-TEMP_stylomastoid-foramen-of-petrous-part-of-temporal-bone","AS","stylomastoid foramen of petrous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-seventh-rib","AS","sternal end of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_tuberosity-of-first-distal-phalanx-of-hand","AS","tuberosity of first distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-third-cervical-vertebra","AS","vertebral arch of third cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fifth-thoracic-vertebra","AS","vertebral arch of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-ninth-thoracic-vertebra","AS","vertebral arch of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_clavicular-facet-of-scapula","AS","clavicular facet of scapula"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-fourth-thoracic-vertebra","AS","lamina of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-distal-phalanx-of-hand","AS","head of fifth distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-sacrum","AS","superior articular facet of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-third-rib","AS","inferior articular facet of third rib"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-eighth-thoracic-vertebra","AS","vertebral arch of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-third-distal-phalanx-of-hand","AS","head of third distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-metacarpal-bone","AS","shaft of second metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_fibular-trochlea-of-calcaneus","AS","fibular trochlea of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-middle-phalanx-of-foot","AS","head of second middle phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_pubic-symphysis-of-pubis-of-os-coxa","AS","pubic symphysis of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-fourth-thoracic-vertebra","AS","superior costal facet of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_glenoid-fossa-of-scapula","AS","glenoid fossa of scapula"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-metatarsal-bone","AS","shaft of second metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-first-thoracic-vertebra","AS","superior costal facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-eleventh-thoracic-vertebra","AS","inferior vertebral notch of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-eighth-rib","AS","head of eighth rib"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-distal-phalanx-of-hand","AS","shaft of fourth distal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_head-of-third-distal-phalanx-of-foot","AS","head of third distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_angle-of-fifth-rib","AS","angle of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-ninth-rib","AS","articular facet of tubercle of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-fourth-thoracic-vertebra","AS","transverse costal facet of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-eighth-thoracic-vertebra","AS","pedicle of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_intertrochanteric-crest-of-femur","AS","intertrochanteric crest of femur"
"https://purl.org/ccf/ASCTB-TEMP_lesser-sciatic-notch-of-ischium-of-os-coxa","AS","lesser sciatic notch of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fourth-thoracic-vertebra","AS","vertebral arch of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-second-cervical-vertebra","AS","vertebral foramen of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_granula-foveaolae-of-parietal-bone","AS","granula foveaolae of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-second-thoracic-vertebra","AS","inferior costal facet of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-middle-phalanx-of-hand","AS","base of fifth middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_maxillary-process-of-zygomatic-bone","AS","maxillary process of zygomatic bone"
"https://purl.org/ccf/ASCTB-TEMP_pterygoid-fovea-of-mandible","AS","pterygoid fovea of mandible"
"https://purl.org/ccf/ASCTB-TEMP_middle-talar-articular-surface-of-calcaneus","AS","middle talar articular surface of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_surgical-neck-of-humerus","AS","surgical neck of humerus"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fifth-lumbar-vertebra","AS","superior articular process of fifth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pterygoid-fossa-of-sphenoid-bone","AS","pterygoid fossa of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fifth-cervical-vertebra","AS","superior articular process of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-first-cervical-vertebra","AS","superior vertebral notch of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-sigmoid-sinus-of-mastoid-part-of-temporal-bone","AS","groove for sigmoid sinus of mastoid part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-seventh-thoracic-vertebra","AS","superior costal facet of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-first-cervical-vertebra","AS","vertebral foramen of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_iliac-fossa-of-ilium-of-os-coxa","AS","iliac fossa of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_base-of-third-middle-phalanx-of-hand","AS","base of third middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-first-thoracic-vertebra","AS","transverse costal facet of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_accessory-process-of-second-lumbar-vertebra","AS","accessory process of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-third-thoracic-vertebra","AS","inferior articular process of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sublingual-fossa-of-mandible","AS","sublingual fossa of mandible"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-fifth-cervical-vertebra","AS","vertebral foramen of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-seventh-cervical-vertebra","AS","inferior articular process of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-seventh-cervical-vertebra","AS","lamina of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-metacarpal-bone","AS","base of fifth metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-third-thoracic-vertebra","AS","pedicle of third thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-third-cervical-vertebra","AS","inferior articular process of third cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-coccyx","AS","transverse process of coccyx"
"https://purl.org/ccf/ASCTB-TEMP_base-of-third-metatarsal-bone","AS","base of third metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_sella-turcica-of-sphenoid-bone","AS","sella turcica of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_body-of-fifth-rib","AS","body of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-ninth-thoracic-vertebra","AS","superior articular facet of ninth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_greater-wings-of-sphenoid-bone","AS","greater wings of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-sixth-cervical-vertebra","AS","vertebral body of sixth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_body-of-tenth-rib","AS","body of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_lunate-surface-of-os-coxa","AS","lunate surface of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-third-lumbar-vertebra","AS","vertebral foramen of third lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-first-proximal-phalanx-of-hand","AS","shaft of first proximal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_angle-of-second-rib","AS","angle of second rib"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-middle-meningeal-a-of-parietal-bone","AS","groove for middle meningeal a. of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-sixth-thoracic-vertebra","AS","spinous process of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_medial-supracondylar-ridge-of-humerus","AS","medial supracondylar ridge of humerus"
"https://purl.org/ccf/ASCTB-TEMP_infraglenoid-tubercle-of-scapula","AS","infraglenoid tubercle of scapula"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-angle-of-mandible","AS","mandibular angle of mandible"
"https://purl.org/ccf/ASCTB-TEMP_pterygoid-canal-of-sphenoid-bone","AS","pterygoid canal of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_foramen-ovale-of-sphenoid-bone","AS","foramen ovale of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-distal-phalanx-of-foot","AS","shaft of fourth distal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-first-proximal-phalanx-of-foot","AS","shaft of first proximal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-seventh-cervical-vertebra","AS","transverse process of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-metatarsal-bone","AS","shaft of fourth metatarsal bone"
"https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-sixth-thoracic-vertebra","AS","inferior costal facet of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-cervical-vertebra","AS","vertebral body of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-ulna-of-ulna","AS","shaft of ulna of ulna"
"https://purl.org/ccf/ASCTB-TEMP_costal-groove-of-third-rib","AS","costal groove of third rib"
"https://purl.org/ccf/ASCTB-TEMP_lateral-lip-of-linea-aspera-of-femur","AS","lateral lip of linea aspera of femur"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fourth-metacarpal-bone","AS","head of fourth metacarpal bone"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-first-thoracic-vertebra","AS","transverse process of first thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_posterior-sacral-foramina-of-sacrum","AS","posterior sacral foramina of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fourth-thoracic-vertebra","AS","inferior articular process of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_scalene-tubercle-of-first-rib","AS","scalene tubercle of first rib"
"https://purl.org/ccf/ASCTB-TEMP_mylohyoid-line-of-mandible","AS","mylohyoid line of mandible"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-tenth-thoracic-vertebra","AS","vertebral body of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-twelfth-thoracic-vertebra","AS","pedicle of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-first-lumbar-vertebra","AS","vertebral foramen of first lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-first-cervical-vertebra","AS","inferior articular facet of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_body-of-ninth-rib","AS","body of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_greater-palatine-canal-of-maxilla","AS","greater palatine canal of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_anterior-sacral-foramina-of-sacrum","AS","anterior sacral foramina of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_posterior-tubercle-of-first-cervical-vertebra","AS","posterior tubercle of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-fourth-lumbar-vertebra","AS","pedicle of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_angle-of-ninth-rib","AS","angle of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_trapezoid-line-of-clavicle","AS","trapezoid line of clavicle"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-eighth-thoracic-vertebra","AS","superior vertebral notch of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_interosseus-border-of-tibia","AS","interosseus border of tibia"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-eighth-thoracic-vertebra","AS","superior articular process of eighth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_pedicle-of-fifth-thoracic-vertebra","AS","pedicle of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_interosseous-border-of-ulna","AS","interosseous border of ulna"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fifth-cervical-vertebra","AS","spinous process of fifth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-seventh-thoracic-vertebra","AS","superior articular facet of seventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-temporal-line-of-parietal-bone","AS","inferior temporal line of parietal bone"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fifth-lumbar-vertebra","AS","spinous process of fifth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-sixth-thoracic-vertebra","AS","superior costal facet of sixth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_intertubercular-sulcus-of-humerus","AS","intertubercular sulcus of humerus"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-seventh-cervical-vertebra","AS","vertebral arch of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_tubercle-of-fifth-rib","AS","tubercle of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-second-rib","AS","sternal end of second rib"
"https://purl.org/ccf/ASCTB-TEMP_ischial-tuberosity-of-ischium-of-os-coxa","AS","ischial tuberosity of ischium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-seventh-rib","AS","non-articular facet of tubercle of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_mandibular-canal-of-mandible","AS","mandibular canal of mandible"
"https://purl.org/ccf/ASCTB-TEMP_superior-nasal-concha-of-ethmoid-bone","AS","superior nasal concha of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-second-lumbar-vertebra","AS","superior vertebral notch of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-sixth-rib","AS","inferior articular facet of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-tenth-rib","AS","articular facet of tubercle of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_costal-groove-of-ninth-rib","AS","costal groove of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-tenth-rib","AS","sternal end of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-first-rib","AS","non-articular facet of tubercle of first rib"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-proximal-phalanx-of-hand","AS","shaft of second proximal phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_crista-galla-of-ethmoid-bone","AS","crista galla of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_subscapular-fossa-of-scapula","AS","subscapular fossa of scapula"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-eleventh-thoracic-vertebra","AS","transverse process of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fourth-cervical-vertebra","AS","superior vertebral notch of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-twelfth-thoracic-vertebra","AS","inferior articular facet of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_linea-terminalis-of-sacrum","AS","linea terminalis of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_hiatus-and-groove-of-petrous-part-of-temporal-bone-for-greater-petrosal-nerve","AS","hiatus and groove of petrous part of temporal bone for greater petrosal nerve"
"https://purl.org/ccf/ASCTB-TEMP_clavicular-notch-of-sternum","AS","clavicular notch of sternum"
"https://purl.org/ccf/ASCTB-TEMP_superior-nuchal-line-of-squamous-part-of-occipital-bone","AS","superior nuchal line of squamous part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-third-proximal-phalanx-of-foot","AS","shaft of third proximal phalanx of foot"
"https://purl.org/ccf/ASCTB-TEMP_intercondylar-eminence-of-tibia","AS","intercondylar eminence of tibia"
"https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-twelfth-thoracic-vertebra","AS","transverse process of twelfth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_zygomaticofacial-foramen-of-zygomatic-bone","AS","zygomaticofacial foramen of zygomatic bone"
"https://purl.org/ccf/ASCTB-TEMP_body-of-sphenoid-bone","AS","body of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_internal-auditory-meatus-of-petrous-part-of-temporal-bone","AS","internal auditory meatus of petrous part of temporal bone"
"https://purl.org/ccf/ASCTB-TEMP_ulnar-notch-of-radius","AS","ulnar notch of radius"
"https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-tenth-thoracic-vertebra","AS","superior vertebral notch of tenth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_sternal-end-of-fifth-rib","AS","sternal end of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-seventh-rib","AS","neck of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-lumbar-vertebra","AS","vertebral body of fifth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_lamina-of-second-lumbar-vertebra","AS","lamina of second lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fourth-lumbar-vertebra","AS","superior articular process of fourth lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-second-rib","AS","head of second rib"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fibula","AS","shaft of fibula"
"https://purl.org/ccf/ASCTB-TEMP_greater-trochanter-of-femur","AS","greater trochanter of femur"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-first-rib","AS","neck of first rib"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-seventh-cervical-vertebra","AS","inferior articular facet of seventh cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_groove-for-vertebral-artery-of-first-cervical-vertebra","AS","groove for vertebral artery of first cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-third-lumbar-vertebra","AS","vertebral arch of third lumbar vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-thoracic-vertebra","AS","vertebral body of fifth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_shaft-of-fourth-middle-phalanx-of-hand","AS","shaft of fourth middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fourth-thoracic-vertebra","AS","spinous process of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_posterior-gluteal-line-of-ilium-of-os-coxa","AS","posterior gluteal line of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_lesser-wings-of-sphenoid-bone","AS","lesser wings of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_medial-process-of-tuberosity-of-calcaneus","AS","medial process of tuberosity of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-fourth-cervical-vertebra","AS","inferior vertebral notch of fourth cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-middle-phalanx-of-hand","AS","head of fifth middle phalanx of hand"
"https://purl.org/ccf/ASCTB-TEMP_intercondylar-fossa-of-femur","AS","intercondylar fossa of femur"
"https://purl.org/ccf/ASCTB-TEMP_inferior-mental-spine-of-mandible","AS","inferior mental spine of mandible"
"https://purl.org/ccf/ASCTB-TEMP_sacral-cornu-of-sacrum","AS","sacral cornu of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_anterior-superior-iliac-spine-of-ilium-of-os-coxa","AS","anterior superior iliac spine of ilium of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_crest-of-head-of-sixth-rib","AS","crest of head of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-second-cervical-vertebra","AS","vertebral body of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-eleventh-thoracic-vertebra","AS","spinous process of eleventh thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-second-cervical-vertebra","AS","inferior articular process of second cervical vertebra"
"https://purl.org/ccf/ASCTB-TEMP_articular-facet-of-tubercle-of-fifth-rib","AS","articular facet of tubercle of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_olfactory-foramina-of-ethmoid-bone","AS","olfactory foramina of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fourth-thoracic-vertebra","AS","superior articular process of fourth thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-second-thoracic-vertebra","AS","vertebral foramen of second thoracic vertebra"
"https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-third-cervical-vertebra","AS","vertebral body of third cervical vertebra"
