s_iri,relationship,t_iri
http://purl.org/sig/ont/fma/fma65296,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65275,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0003724,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0001493,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65307,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65246,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65290,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65304,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0001492,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0001494,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0001148,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma39079,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma37025,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.org/sig/ont/fma/fma65293,part_of,http://purl.obolibrary.org/obo/UBERON_0001814
http://purl.obolibrary.org/obo/UBERON_0014772,part_of,http://purl.obolibrary.org/obo/UBERON_0001622
http://purl.org/sig/ont/fma/fma51965,part_of,http://purl.obolibrary.org/obo/UBERON_0001622
https://purl.org/ccf/ASCTB-TEMP_zygomaticofacial-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001622
https://purl.org/ccf/ASCTB-TEMP_zygomaticotemporal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001622
http://purl.obolibrary.org/obo/UBERON_0002384,part_of,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/UBERON_0000055,part_of,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/UBERON_0001961,part_of,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/UBERON_0001367,part_of,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/UBERON_0006134,part_of,http://purl.obolibrary.org/obo/UBERON_0002190
http://purl.obolibrary.org/obo/UBERON_0002512,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.obolibrary.org/obo/UBERON_0001305,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.obolibrary.org/obo/UBERON_0006960,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.org/sig/ont/fma/fma18713,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.obolibrary.org/obo/UBERON_0000450,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
http://purl.org/sig/ont/fma/fma323217,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
https://purl.org/ccf/ASCTB-TEMP_cortical-blood-vessels,part_of,http://purl.obolibrary.org/obo/UBERON_0013191
https://purl.org/ccf/ASCTB-TEMP_head-of-fifth-proximal-phalanx-of-hand,part_of,http://purl.obolibrary.org/obo/UBERON_0004331
https://purl.org/ccf/ASCTB-TEMP_base-of-fifth-proximal-phalanx-of-hand,part_of,http://purl.obolibrary.org/obo/UBERON_0004331
https://purl.org/ccf/ASCTB-TEMP_shaft-of-fifth-proximal-phalanx-of-hand,part_of,http://purl.obolibrary.org/obo/UBERON_0004331
http://purl.obolibrary.org/obo/UBERON_0001356,part_of,http://purl.obolibrary.org/obo/UBERON_0001355
http://purl.org/sig/ont/fma/fma20798,part_of,http://purl.obolibrary.org/obo/UBERON_0001355
http://purl.org/sig/ont/fma/fma69460,part_of,http://purl.obolibrary.org/obo/UBERON_0001355
http://purl.obolibrary.org/obo/UBERON_0002629,part_of,http://purl.obolibrary.org/obo/UBERON_0002998
http://purl.obolibrary.org/obo/UBERON_0002980,part_of,http://purl.obolibrary.org/obo/UBERON_0002998
http://purl.obolibrary.org/obo/UBERON_0002624,part_of,http://purl.obolibrary.org/obo/UBERON_0002998
http://purl.org/sig/ont/fma/fma52985,part_of,http://purl.org/sig/ont/fma/fma52978
http://purl.org/sig/ont/fma/fma52984,part_of,http://purl.org/sig/ont/fma/fma52978
http://purl.org/sig/ont/fma/fma52983,part_of,http://purl.org/sig/ont/fma/fma52978
http://purl.org/sig/ont/fma/fma52986,part_of,http://purl.org/sig/ont/fma/fma52978
https://purl.org/ccf/ASCTB-TEMP_anterior-ethmoidal-foramen-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_posterior-ethmoidal-foramen-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_perpendicular-plate-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_ethmoidal-bulla-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_superior-nasal-concha-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_crista-galla-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_olfactory-foramina-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_middle-nasal-concha-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_cribiform-plate-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_ethmoidal-air-cells-of-ethmoid-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0001679
https://purl.org/ccf/ASCTB-TEMP_matrisome,part_of,http://purl.obolibrary.org/obo/UBERON_0003315
http://purl.obolibrary.org/obo/UBERON_0006633,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.obolibrary.org/obo/UBERON_0007176,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.obolibrary.org/obo/UBERON_0007173,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.obolibrary.org/obo/UBERON_0007174,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.obolibrary.org/obo/UBERON_0007175,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_scapular-notch-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_scapular-spine-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_superior-border-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_infraspinous-fossa-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_supraglenoid-tubercle-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_clavicular-facet-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_glenoid-fossa-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_infraglenoid-tubercle-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_subscapular-fossa-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_supraspinous-fossa-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_scapular-neck-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
https://purl.org/ccf/ASCTB-TEMP_acromial-process-of-scapula,part_of,http://purl.obolibrary.org/obo/UBERON_0006849
http://purl.org/sig/ont/fma/fma52679,part_of,http://purl.org/sig/ont/fma/fma52675
http://purl.org/sig/ont/fma/fma52688,part_of,http://purl.org/sig/ont/fma/fma52675
http://purl.obolibrary.org/obo/UBERON_0006764,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://purl.org/sig/ont/fma/fma50329,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://purl.org/sig/ont/fma/fma50337,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://purl.org/sig/ont/fma/fma50330,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://purl.org/sig/ont/fma/fma50327,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_medial-lenticulostriate-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_superior-parietal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_anterior-internal-frontal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_paracentral-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_orbitofrontal-branch-of-anterior-cerebral-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_inferior-parietal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_posterior-internal-frontal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
https://purl.org/ccf/ASCTB-TEMP_middle-internal-frontal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001624
http://purl.org/sig/ont/fma/fma14319,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
http://purl.obolibrary.org/obo/UBERON_0006199,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
http://purl.obolibrary.org/obo/UBERON_0001104,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
http://purl.obolibrary.org/obo/UBERON_0035249,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
http://purl.org/sig/ont/fma/fma50858,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
https://purl.org/ccf/ASCTB-TEMP_posterior-branch-of-retromandibular-vein,part_of,http://purl.obolibrary.org/obo/UBERON_0001101
http://purl.org/sig/ont/fma/fma3860,part_of,http://purl.org/sig/ont/fma/fma3862
http://purl.org/sig/ont/fma/fma322902,part_of,http://purl.org/sig/ont/fma/fma3862
http://purl.org/sig/ont/fma/fma322901,part_of,http://purl.org/sig/ont/fma/fma3862
http://purl.org/sig/ont/fma/fma20840,part_of,http://purl.obolibrary.org/obo/UBERON_0001358
http://purl.obolibrary.org/obo/UBERON_0001785,part_of,http://purl.obolibrary.org/obo/UBERON_0001021
http://purl.obolibrary.org/obo/UBERON_0001780,part_of,http://purl.obolibrary.org/obo/UBERON_0001021
http://purl.obolibrary.org/obo/UBERON_8410062,part_of,http://purl.obolibrary.org/obo/UBERON_0001021
http://purl.obolibrary.org/obo/UBERON_0004645,part_of,http://purl.obolibrary.org/obo/UBERON_0001259
http://purl.org/sig/ont/fma/fma6881,part_of,http://purl.obolibrary.org/obo/UBERON_0008833
http://purl.org/sig/ont/fma/fma6880,part_of,http://purl.obolibrary.org/obo/UBERON_0008833
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_lamina-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_accessory-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_pedicle-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_mammillary-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fifth-lumbar-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004621
https://purl.org/ccf/ASCTB-TEMP_lamina-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_inferior-costal-facet-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_transverse-costal-facet-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_pedicle-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_superior-costal-facet-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-eleventh-thoracic-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004635
http://purl.org/sig/ont/fma/fma20640,part_of,http://purl.org/sig/ont/fma/fma16496
http://purl.org/sig/ont/fma/fma20661,part_of,http://purl.org/sig/ont/fma/fma16496
http://purl.org/sig/ont/fma/fma43934,part_of,http://purl.obolibrary.org/obo/UBERON_0001541
http://purl.org/sig/ont/fma/fma43933,part_of,http://purl.obolibrary.org/obo/UBERON_0001541
http://purl.obolibrary.org/obo/UBERON_0001541,part_of,http://purl.obolibrary.org/obo/UBERON_0001538
http://purl.org/sig/ont/fma/fma43926,part_of,http://purl.obolibrary.org/obo/UBERON_0001538
http://purl.org/sig/ont/fma/fma43918,part_of,http://purl.obolibrary.org/obo/UBERON_0001538
https://purl.org/ccf/ASCTB-TEMP_medial-calcaneal-artery,part_of,http://purl.obolibrary.org/obo/UBERON_0001538
http://purl.obolibrary.org/obo/UBERON_0018234,part_of,http://purl.obolibrary.org/obo/UBERON_0007324
http://purl.obolibrary.org/obo/UBERON_0001978,part_of,http://purl.obolibrary.org/obo/UBERON_0007324
http://purl.obolibrary.org/obo/UBERON_0014632,part_of,http://purl.obolibrary.org/obo/UBERON_0014638
http://purl.obolibrary.org/obo/UBERON_0014633,part_of,http://purl.obolibrary.org/obo/UBERON_0014638
https://purl.org/ccf/ASCTB-TEMP_humeral-head-of-flexor-carpi-ulnaris-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001522
https://purl.org/ccf/ASCTB-TEMP_ulnar-head-of-flexor-carpi-ulnaris-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001522
http://purl.org/sig/ont/fma/fma15800,part_of,http://purl.obolibrary.org/obo/UBERON_0011957
http://purl.org/sig/ont/fma/fma15801,part_of,http://purl.obolibrary.org/obo/UBERON_0011957
http://purl.org/sig/ont/fma/fma15802,part_of,http://purl.obolibrary.org/obo/UBERON_0011957
http://purl.org/sig/ont/fma/fma44595,part_of,http://purl.obolibrary.org/obo/UBERON_0001539
http://purl.obolibrary.org/obo/UBERON_0034927,part_of,http://purl.obolibrary.org/obo/UBERON_0001539
http://purl.org/sig/ont/fma/fma69513,part_of,http://purl.obolibrary.org/obo/UBERON_0001539
http://purl.org/sig/ont/fma/fma44647,part_of,http://purl.obolibrary.org/obo/UBERON_0001539
http://purl.obolibrary.org/obo/UBERON_0001553,part_of,http://purl.obolibrary.org/obo/UBERON_0001539
http://purl.obolibrary.org/obo/UBERON_0001496,part_of,http://purl.obolibrary.org/obo/UBERON_0000947
https://purl.org/ccf/ASCTB-TEMP_coccygeal-cornu-of-coccyx,part_of,http://purl.obolibrary.org/obo/UBERON_0001350
https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-coccyx,part_of,http://purl.obolibrary.org/obo/UBERON_0001350
http://purl.obolibrary.org/obo/UBERON_0035279,part_of,http://purl.org/sig/ont/fma/fma234912
https://purl.org/ccf/ASCTB-TEMP_base-of-second-distal-phalanx-of-foot,part_of,http://purl.obolibrary.org/obo/UBERON_0004316
https://purl.org/ccf/ASCTB-TEMP_head-of-second-distal-phalanx-of-foot,part_of,http://purl.obolibrary.org/obo/UBERON_0004316
https://purl.org/ccf/ASCTB-TEMP_shaft-of-second-distal-phalanx-of-foot,part_of,http://purl.obolibrary.org/obo/UBERON_0004316
http://purl.obolibrary.org/obo/UBERON_8600012,part_of,http://purl.obolibrary.org/obo/UBERON_8410043
http://purl.obolibrary.org/obo/UBERON_8600010,part_of,http://purl.obolibrary.org/obo/UBERON_8410043
http://purl.obolibrary.org/obo/UBERON_8600013,part_of,http://purl.obolibrary.org/obo/UBERON_8410043
https://purl.org/ccf/ASCTB-TEMP_inferior-belly-of-omohyoid-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001108
https://purl.org/ccf/ASCTB-TEMP_superior-belly-of-omohyoid-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0001108
http://purl.obolibrary.org/obo/UBERON_0009006,part_of,http://purl.obolibrary.org/obo/UBERON_0015880
https://purl.org/ccf/ASCTB-TEMP_head-of-third-metacarpal-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0003647
https://purl.org/ccf/ASCTB-TEMP_shaft-of-third-metacarpal-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0003647
https://purl.org/ccf/ASCTB-TEMP_base-of-third-metacarpal-bone,part_of,http://purl.obolibrary.org/obo/UBERON_0003647
https://purl.org/ccf/ASCTB-TEMP_transverse-head-of-adductor-hallucis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0014379
https://purl.org/ccf/ASCTB-TEMP_oblique-head-of-adductor-hallucis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0014379
http://purl.obolibrary.org/obo/UBERON_0001309,part_of,http://purl.obolibrary.org/obo/UBERON_0001191
http://purl.obolibrary.org/obo/UBERON_0001308,part_of,http://purl.obolibrary.org/obo/UBERON_0001191
http://purl.obolibrary.org/obo/UBERON_0005944,part_of,http://purl.obolibrary.org/obo/UBERON_0004288
http://purl.obolibrary.org/obo/UBERON_0002091,part_of,http://purl.obolibrary.org/obo/UBERON_0004288
http://purl.obolibrary.org/obo/UBERON_0035547,part_of,http://purl.obolibrary.org/obo/UBERON_0011192
http://purl.obolibrary.org/obo/UBERON_0004689,part_of,http://purl.obolibrary.org/obo/UBERON_0011192
http://purl.obolibrary.org/obo/UBERON_0018256,part_of,http://purl.obolibrary.org/obo/UBERON_0011192
http://purl.org/sig/ont/fma/fma51798,part_of,http://purl.obolibrary.org/obo/UBERON_0011192
http://purl.org/sig/ont/fma/fma51770,part_of,http://purl.obolibrary.org/obo/UBERON_0011192
http://purl.obolibrary.org/obo/UBERON_0002067,part_of,http://purl.obolibrary.org/obo/UBERON_0002097
http://purl.obolibrary.org/obo/UBERON_0001003,part_of,http://purl.obolibrary.org/obo/UBERON_0002097
http://purl.obolibrary.org/obo/UBERON_0002072,part_of,http://purl.obolibrary.org/obo/UBERON_0002097
http://purl.obolibrary.org/obo/UBERON_0005742,part_of,http://purl.obolibrary.org/obo/UBERON_0005742
http://purl.org/sig/ont/fma/fma6237,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6239,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6234,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6233,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma53612,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6231,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6246,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6247,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma77213,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6232,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma78582,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma65515,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma6670,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.org/sig/ont/fma/fma65514,part_of,http://purl.obolibrary.org/obo/UBERON_0001759
http://purl.obolibrary.org/obo/UBERON_0004203,part_of,http://purl.obolibrary.org/obo/UBERON_0001232
http://purl.obolibrary.org/obo/UBERON_0001232,part_of,http://purl.obolibrary.org/obo/UBERON_0001232
http://purl.obolibrary.org/obo/UBERON_0004205,part_of,http://purl.obolibrary.org/obo/UBERON_0001232
http://purl.obolibrary.org/obo/UBERON_0004204,part_of,http://purl.obolibrary.org/obo/UBERON_0001232
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-process-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_inferior-articular-facet-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_inferior-vertebral-notch-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_transverse-process-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_superior-articular-facet-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_superior-vertebral-notch-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_superior-articular-process-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_vertebral-foramen-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_vertebral-body-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_spinous-process-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_lamina-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_vertebral-arch-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_transverse-foramen-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_pedicle-of-fifth-cervical-vertebra,part_of,http://purl.obolibrary.org/obo/UBERON_0004614
https://purl.org/ccf/ASCTB-TEMP_multifidus-thoracis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_rotatores-thoracis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_semispinalis-cervicis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_rotatores-cervicis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_semispinalis-thoracis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_multifidus-lumborum-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_semispinalis-capitis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
https://purl.org/ccf/ASCTB-TEMP_multifidus-cervicis-muscle,part_of,http://purl.obolibrary.org/obo/UBERON_0010990
http://purl.obolibrary.org/obo/UBERON_0018243,part_of,http://purl.obolibrary.org/obo/UBERON_0003988
http://purl.obolibrary.org/obo/UBERON_0001591,part_of,http://purl.obolibrary.org/obo/UBERON_0003988
http://purl.obolibrary.org/obo/UBERON_0010397,part_of,http://purl.obolibrary.org/obo/UBERON_0003988
http://purl.obolibrary.org/obo/UBERON_8410062,part_of,http://purl.obolibrary.org/obo/UBERON_0003988
http://purl.obolibrary.org/obo/UBERON_8410010,part_of,http://purl.obolibrary.org/obo/UBERON_0003984
