organ,id,rdfs_label,name
peripheral_nervous_system,FMA:21867,posterior scrotal nerve,posterior scrotal nerve
peripheral_nervous_system,FMA:21897,bulbospongiosus branch of perineal nerve,bulbospongiosus branch of perineal nerve
peripheral_nervous_system,FMA:82942,compressor urethrae branch of perineal nerve,compressor urethrae branch of perineal nerve
peripheral_nervous_system,FMA:21899,deep transverse muscle branch of perineal nerve,deep transverse muscle branch of perineal nerve
peripheral_nervous_system,FMA:21900,external urethral sphincter branch of perineal nerve,external urethral sphincter branch of perineal nerve
peripheral_nervous_system,FMA:21898,ischiocavernosus branch of perineal nerve,ischiocavernosus branch of perineal nerve
peripheral_nervous_system,FMA:82945,sphincter urethrovaginalis branch of perineal nerve,sphincter urethrovaginalis branch of perineal nerve
peripheral_nervous_system,FMA:21896,superficial transverse perineal muscle branch of perineal nerve,superficial transverse perineal muscle branch of perineal nerve
peripheral_nervous_system,FMA:21870,dorsal nerve of clitoris,dorsal nerve of clitoris
peripheral_nervous_system,FMA:21869,dorsal nerve of penis,dorsal nerve of penis
peripheral_nervous_system,FMA:78705,nerve to quadratus femoris,branch of sacral nerve plexus to quadratus femoris
peripheral_nervous_system,FMA:16509,nerve to piriformis,branch of sacral nerve plexus to piriformis
peripheral_nervous_system,FMA:78711,nerve to obturator internus,branch of sacral nerve plexus to obturator internus
peripheral_nervous_system,FMA:78714,nerve to gemellus inferior,branch of sacral nerve plexus to gemellus inferior
peripheral_nervous_system,FMA:66048,branch of sacral nerve plexus to levator ani,branch of sacral nerve plexus to levator ani
peripheral_nervous_system,FMA:66052,branch of sacral nerve plexus to external anal sphincter,branch of sacral nerve plexus to external anal sphincter
peripheral_nervous_system,FMA:66049,branch of sacral nerve plexus to coccygeus,branch of sacral nerve plexus to coccygeus
peripheral_nervous_system,FMA:81170,branch of nerve to obturator internus,branch of sacral nerve plexus to obturator internus
peripheral_nervous_system,FMA:81171,nerve proper to obturator internus,nerve proper to obturator internus
peripheral_nervous_system,FMA:78708,nerve to gemellus superior,nerve to gemellus superior
peripheral_nervous_system,FMA:19038,anococcygeal nerve,anococcygeal nerve
placenta full term,UBERON:0001987,placenta,Placenta
placenta full term,UBERON:0002331,umbilical cord,umbilical cord
placenta full term,UBERON:0002066,umbilical vein,umbilical vein
placenta full term,UBERON:0001310,umbilical artery,umbilical arteries
placenta full term,UBERON:0003422,mesenchyme of umbilical cord,mesenchyme of umbilical cord (Wharton's jelly)
placenta full term,,,placental disc
placenta full term,,,basal plate
placenta full term,UBERON:0000305,amnion,amnion
placenta full term,UBERON:0003254,amnion epithelium,amniotic ectoderm
placenta full term,UBERON:0003262,amniotic mesoderm,amniotic mesoderm
placenta full term,UBERON:0004027,chorionic plate,chorionic plate
placenta full term,,,fetal membranes
placenta full term,UBERON:0003124,chorion membrane,chorion membrane
placenta full term,UBERON:0003265,chorionic mesenchyme,chorionic mesoderm
placenta full term,UBERON:0000088,trophoblast,chorionic ectoderm (from chorion membrane)
placenta full term,UBERON:0002450,decidua,decidua
placenta full term,UBERON:0002451,endometrial gland,endometrial gland
placenta full term,UBERON:0002337,endometrial stroma,endometrial stroma
placenta full term,UBERON:0015172,endometrial blood vessel,decidual blood vessel
placenta full term,,,decidual lymphatic vessel
placenta full term,UBERON:0000088,trophoblast,chorionic ectoderm (from chorionic plate)
placenta full term,,,chorionic plate vessel
placenta full term,UBERON:0007106,chorionic villus,chorionic villous
placenta full term,,,villous mesenchyme
placenta full term,,,stem villous vessel
placenta full term,,,villous capillary
prostate,UBERON:0002367,prostate gland,prostate gland
prostate,UBERON:0000428,prostate epithelium,prostate epithelium
prostate,UBERON:0004184,prostate gland stroma,prostate stroma
prostate,UBERON:0001335,prostatic urethra,prostatic urethra
skeleton,UBERON:0004288,skeleton,skeleton
skeleton,UBERON:0002091,appendicular skeleton,appendicular skeleton
skeleton,UBERON:0003460,arm bone,arm bone
skeleton,,,free part of arm bone
skeleton,UBERON:0000976,humerus,humerus
skeleton,,,anatomical neck of humerus
skeleton,UBERON:0010853,capitulum of humerus,capitulum of humerus
skeleton,,,coronoid fossa of humerus
skeleton,,,deltoid tuberosity of humerus
skeleton,,,greater tubercle of humerus
skeleton,,,head of humerus
skeleton,,,intertubercular sulcus of humerus
skeleton,,,lateral epicondyle of humerus
skeleton,,,lateral supracondylar ridge of humerus
skeleton,UBERON:0011188,lesser tubercle of humerus,lesser tubercle of humerus
skeleton,,,medial epicondyle of humerus
skeleton,,,medial supracondylar ridge of humerus
skeleton,,,olecranon fossa of humerus
skeleton,,,radial fossa of humerus
skeleton,,,radial groove of humerus
skeleton,,,shaft of humerus
skeleton,,,surgical neck of humerus
skeleton,UBERON:0000144,trochlea of humerus,trochlea of humerus
skeleton,UBERON:0001423,radius bone,radius bone
skeleton,,,head of radius of radius
skeleton,,,interosseous border of radius
skeleton,,,neck of radius of radius
skeleton,,,radial tuberosity of radius
skeleton,,,shaft of radius of radius
skeleton,,,styloid process of radius
skeleton,,,ulnar notch of radius
skeleton,UBERON:0001424,ulna,ulna
skeleton,UBERON:0010994,coronoid process of ulna,coronoid process of ulna
skeleton,,,head of ulna of ulna
skeleton,,,interosseous border of ulna
skeleton,,,olecranon of ulna
skeleton,,,radial notch of ulna
skeleton,,,shaft of ulna of ulna
skeleton,UBERON:0011575,styloid process of ulna,styloid process of ulna
skeleton,,,supinator crest of ulna
skeleton,,,supinator fossa of ulna
skeleton,,,trochlear notch of ulna
skeleton,,,ulnar tuberosity of ulna
skeleton,UBERON:0005897,manus bone,hand bone
skeleton,UBERON:0001430,distal carpal bone 1,distal carpal bone 1
skeleton,UBERON:0001431,distal carpal bone 2,distal carpal bone 2
skeleton,UBERON:0001432,distal carpal bone 3,distal carpal bone 3
skeleton,UBERON:0001433,distal carpal bone 4,distal carpal bone 4
skeleton,,,hook of hamate
skeleton,UBERON:0004337,distal phalanx of manual digit 1,distal phalanx of digit of hand 1
skeleton,,,base of first distal phalanx of hand
skeleton,,,head of first distal phalanx of hand
skeleton,,,shaft of first distal phalanx of hand
skeleton,,,tuberosity of first distal phalanx of hand
skeleton,UBERON:0004311,distal phalanx of manual digit 2,distal phalanx of digit of hand 2
skeleton,,,base of second distal phalanx of hand
skeleton,,,head of second distal phalanx of hand
skeleton,,,shaft of second distal phalanx of hand
skeleton,,,tuberosity of second distal phalanx of hand
skeleton,UBERON:0004312,distal phalanx of manual digit 3,distal phalanx of digit of hand 3
skeleton,,,base of third distal phalanx of hand
skeleton,,,head of third distal phalanx of hand
skeleton,,,shaft of third distal phalanx of hand
skeleton,,,tuberosity of third distal phalanx of hand
skeleton,UBERON:0004313,distal phalanx of manual digit 4,distal phalanx of digit of hand 4
skeleton,,,base of fourth distal phalanx of hand
skeleton,,,head of fourth distal phalanx of hand
skeleton,,,shaft of fourth distal phalanx of hand
skeleton,,,tuberosity of fourth distal phalanx of hand
skeleton,UBERON:0004314,distal phalanx of manual digit 5,distal phalanx of digit of hand 5
skeleton,,,base of fifth distal phalanx of hand
skeleton,,,head of fifth distal phalanx of hand
skeleton,,,shaft of fifth distal phalanx of hand
skeleton,,,tuberosity of fifth distal phalanx of hand
skeleton,UBERON:0001428,intermedium,lunate
skeleton,UBERON:0003645,metacarpal bone of digit 1,metacarpal bone of digit 1
skeleton,,,base of first metacarpal bone
skeleton,,,head of first metacarpal bone
skeleton,,,shaft of first metacarpal bone
skeleton,UBERON:0003646,metacarpal bone of digit 2,metacarpal bone of digit 2
skeleton,,,base of second metacarpal bone
skeleton,,,head of second metacarpal bone
skeleton,,,shaft of second metacarpal bone
skeleton,UBERON:0003647,metacarpal bone of digit 3,metacarpal bone of digit 3
skeleton,,,base of third metacarpal bone
skeleton,,,head of third metacarpal bone
skeleton,,,shaft of third metacarpal bone
skeleton,UBERON:0003648,metacarpal bone of digit 4,metacarpal bone of digit 4
skeleton,,,base of fourth metacarpal bone
skeleton,,,head of fourth metacarpal bone
skeleton,,,shaft of fourth metacarpal bone
skeleton,UBERON:0003649,metacarpal bone of digit 5,metacarpal bone of digit 5
skeleton,,,base of fifth metacarpal bone
skeleton,,,head of fifth metacarpal bone
skeleton,,,shaft of fifth metacarpal bone
skeleton,UBERON:0004320,middle phalanx of manual digit 2,middle phalanx of digit of hand 2
skeleton,,,base of second middle phalanx of hand
skeleton,,,head of second middle phalanx of hand
skeleton,,,shaft of second middle phalanx of hand
skeleton,UBERON:0004321,middle phalanx of manual digit 3,middle phalanx of digit of hand 3
skeleton,,,base of third middle phalanx of hand
skeleton,,,head of third middle phalanx of han
skeleton,,,shaft of third middle phalanx of hand
skeleton,UBERON:0004322,middle phalanx of manual digit 4,middle phalanx of digit of hand 4
skeleton,,,base of fourth middle phalanx of hand
skeleton,,,head of fourth middle phalanx of hand
skeleton,,,shaft of fourth middle phalanx of hand
skeleton,UBERON:0004323,middle phalanx of manual digit 5,middle phalanx of digit of hand 5
skeleton,,,base of fifth middle phalanx of hand
skeleton,,,head of fifth middle phalanx of hand
skeleton,,,shaft of fifth middle phalanx of hand
skeleton,UBERON:0001429,pisiform,pisiform
skeleton,UBERON:0004338,proximal phalanx of manual digit 1,proximal phalanx of digit of hand 1
skeleton,,,base of first proximal phalanx of hand
skeleton,,,head of first proximal phalanx of hand
skeleton,,,shaft of first proximal phalanx of hand
skeleton,UBERON:0004328,proximal phalanx of manual digit 2,proximal phalanx of digit of hand 2
skeleton,,,base of second proximal phalanx of hand
skeleton,,,head of second proximal phalanx of hand
skeleton,,,shaft of second proximal phalanx of hand
skeleton,UBERON:0004329,proximal phalanx of manual digit 3,proximal phalanx of digit of hand 3
skeleton,,,base of third proximal phalanx of hand
skeleton,,,head of third proximal phalanx of hand
skeleton,,,shaft of third proximal phalanx of hand
skeleton,UBERON:0004330,proximal phalanx of manual digit 4,proximal phalanx of digit of hand 4
skeleton,,,base of fourth proximal phalanx of hand
skeleton,,,head of fourth proximal phalanx of hand
skeleton,,,shaft of fourth proximal phalanx of hand
skeleton,UBERON:0004331,proximal phalanx of manual digit 5,proximal phalanx of digit of hand 5
skeleton,,,base of fifth proximal phalanx of hand
skeleton,,,head of fifth proximal phalanx of hand
skeleton,,,shaft of fifth proximal phalanx of hand
skeleton,UBERON:0001427,radiale,scaphoid
skeleton,,,scaphoid tubercle of scaphoid
skeleton,UBERON:0002445,ulnare,ulnare
skeleton,UBERON:0007829,pectoral girdle bone,pectoral girdle bone
skeleton,UBERON:0001105,clavicle bone,clavicle bone
skeleton,,,acromial end of clavicle
skeleton,,,acromial facet of clavicle
skeleton,,,conoid tubercle of clavicle
skeleton,,,shaft of clavicle
skeleton,UBERON:0006805,sternal end of clavicle,sternal end of clavicle
skeleton,,,sternal facet of clavicle
skeleton,,,subclavian groove of clavicle
skeleton,,,trapezoid line of clavicle
skeleton,UBERON:0006849,scapula,scapula
skeleton,,,acromial process of scapula
skeleton,,,clavicular facet of scapula
skeleton,UBERON:0006633,coracoid process of scapula,coracoid process of scapula
skeleton,,,glenoid fossa of scapula
skeleton,UBERON:0007175,inferior angle of scapula,inferior angle of scapula
skeleton,,,infraglenoid tubercle of scapula
skeleton,,,infraspinous fossa of scapula
skeleton,UBERON:0007173,lateral border of scapula,lateral border of scapula
skeleton,UBERON:0007174,medial border of scapula,medial border of scapula
skeleton,,,scapular neck of scapula
skeleton,,,scapular notch of scapula
skeleton,,,scapular spine of scapula
skeleton,,,subscapular fossa of scapula
skeleton,UBERON:0007176,superior angle of scapula,superior angle of scapula
skeleton,,,superior border of scapula
skeleton,,,supraglenoid tubercle of scapula
skeleton,,,supraspinous fossa of scapula
skeleton,UBERON:0005893,leg bone,leg bone
skeleton,UBERON:0005899,pes bone,foot bone
skeleton,UBERON:0001450,calcaneus,calcaneus
skeleton,,,anterior talar articular surface of calcaneus
skeleton,,,articular surface for cuboid bone of calcaneus
skeleton,,,body of calcaneus
skeleton,,,calcaneal sulcus of calcaneus
skeleton,,,calcaneal tuberosity of calcaneus
skeleton,,,fibular trochlea of calcaneus
skeleton,,,groove for tendon of flexor hallucis longus muscle of calcaneus
skeleton,,,lateral process of tuberosity of calcaneus
skeleton,,,medial process of tuberosity of calcaneus
skeleton,,,middle talar articular surface of calcaneus
skeleton,,,posterior talar articular surface of calcaneus
skeleton,,,sustentaculum tali of calcaneus
skeleton,UBERON:0001455,cuboid bone,cuboid bone
skeleton,,,groove for fibularis longus tendon of cuboid
skeleton,,,tuberosity of cuboid
skeleton,UBERON:0004315,distal phalanx of pedal digit 1,distal phalanx of digit of foot 1
skeleton,,,base of first distal phalanx of foot
skeleton,,,head of first distal phalanx of foot
skeleton,,,shaft of first distal phalanx of foot
skeleton,UBERON:0004316,distal phalanx of pedal digit 2,distal phalanx of digit of foot 2
skeleton,,,base of second distal phalanx of foot
skeleton,,,head of second distal phalanx of foot
skeleton,,,shaft of second distal phalanx of foot
skeleton,UBERON:0004317,distal phalanx of pedal digit 3,distal phalanx of digit of foot 3
skeleton,,,base of third distal phalanx of foot
skeleton,,,head of third distal phalanx of foot
skeleton,,,shaft of third distal phalanx of foot
skeleton,UBERON:0004318,distal phalanx of pedal digit 4,distal phalanx of digit of foot 4
skeleton,,,base of fourth distal phalanx of foot
skeleton,,,head of fourth distal phalanx of foot
skeleton,,,shaft of fourth distal phalanx of foot
skeleton,UBERON:0004319,distal phalanx of pedal digit 5,distal phalanx of digit of foot 5
skeleton,,,base of fifth distal phalanx of foot
skeleton,,,head of fifth distal phalanx of foot
skeleton,,,shaft of fifth distal phalanx of foot
skeleton,UBERON:0001452,distal tarsal bone 1,distal tarsal bone 1
skeleton,UBERON:0001453,distal tarsal bone 2,distal tarsal bone 2
skeleton,UBERON:0001454,distal tarsal bone 3,distal tarsal bone 3
skeleton,UBERON:0003650,metatarsal bone of digit 1,metatarsal bone of digit 1
skeleton,,,base of first metatarsal bone
skeleton,,,head of first metatarsal bone
skeleton,,,shaft of first metatarsal bone
skeleton,UBERON:0003651,metatarsal bone of digit 2,metatarsal bone of digit 2
skeleton,,,base of second metatarsal bone
skeleton,,,head of second metatarsal bone
skeleton,,,shaft of second metatarsal bone
skeleton,UBERON:0003652,metatarsal bone of digit 3,metatarsal bone of digit 3
skeleton,,,base of third metatarsal bone
skeleton,,,head of third metatarsal bone
skeleton,,,shaft of third metatarsal bone
skeleton,UBERON:0003653,metatarsal bone of digit 4,metatarsal bone of digit 4
skeleton,,,base of fourth metatarsal bone
skeleton,,,head of fourth metatarsal bone
skeleton,,,shaft of fourth metatarsal bone
skeleton,UBERON:0003654,metatarsal bone of digit 5,metatarsal bone of digit 5
skeleton,,,base of fifth metatarsal bone
skeleton,,,head of fifth metatarsal bone
skeleton,,,shaft of fifth metatarsal bone
skeleton,,,tuberosity of fifth metatarsal bone
skeleton,UBERON:0004324,middle phalanx of pedal digit 2,middle phalanx of digit of foot 2
skeleton,,,base of second middle phalanx of foot
skeleton,,,head of second middle phalanx of foot
skeleton,,,shaft of second middle phalanx of foot
skeleton,UBERON:0004325,middle phalanx of pedal digit 3,middle phalanx of digit of foot 3
skeleton,,,base of third middle phalanx of foot
skeleton,,,head of third middle phalanx of foot
skeleton,,,shaft of third middle phalanx of foot
skeleton,UBERON:0004326,middle phalanx of pedal digit 4,middle phalanx of digit of foot 4
skeleton,,,base of fourth middle phalanx of foot
skeleton,,,head of fourth middle phalanx of foot
skeleton,,,shaft of fourth middle phalanx of foot
skeleton,UBERON:0004327,middle phalanx of pedal digit 5,middle phalanx of digit of foot 5
skeleton,,,base of fifth middle phalanx of foot
skeleton,,,head of fifth middle phalanx of foot
skeleton,,,shaft of fifth middle phalanx of foot
skeleton,UBERON:0001451,navicular bone of pes,navicular bone of foot
skeleton,,,tuberosity of navicular
skeleton,UBERON:0004332,proximal phalanx of pedal digit 1,proximal phalanx of digit of foot 1
skeleton,,,base of first proximal phalanx of foot
skeleton,,,head of first proximal phalanx of foot
skeleton,,,shaft of first proximal phalanx of foot
skeleton,UBERON:0004333,proximal phalanx of pedal digit 2,proximal phalanx of digit of foot 2
skeleton,,,base of second proximal phalanx of foot
skeleton,,,head of second proximal phalanx of foot
skeleton,,,shaft of second proximal phalanx of foot
skeleton,UBERON:0004334,proximal phalanx of pedal digit 3,proximal phalanx of digit of foot 3
skeleton,,,base of third proximal phalanx of foot
skeleton,,,head of third proximal phalanx of foot
skeleton,,,shaft of third proximal phalanx of foot
skeleton,UBERON:0004335,proximal phalanx of pedal digit 4,proximal phalanx of digit of foot 4
skeleton,,,base of fourth proximal phalanx of foot
skeleton,,,head of fourth proximal phalanx of foot
skeleton,,,shaft of fourth proximal phalanx of foot
skeleton,UBERON:0004336,proximal phalanx of pedal digit 5,proximal phalanx of digit of foot 5
skeleton,,,base of fifth proximal phalanx of foot
skeleton,,,head of fifth proximal phalanx of foot
skeleton,,,shaft of fifth proximal phalanx of foot
skeleton,UBERON:0002395,talus,talus
skeleton,,,head of talus
skeleton,,,lateral process of talus
skeleton,UBERON:0015180,neck of talus,neck of talus
skeleton,,,posterior process of talus
skeleton,,,trochlea of talus
skeleton,,,free part of leg bone
skeleton,UBERON:0000981,femur,femur
skeleton,,,adductor tubercle of femur
skeleton,,,gluteal tuberosity of femur
skeleton,,,greater trochanter of femur
skeleton,UBERON:0006767,head of femur,head of femur
skeleton,,,intercondylar fossa of femur
skeleton,,,intercondylar notch of femur
skeleton,,,intertrochanteric crest of femur
skeleton,UBERON:0009985,lateral condyle of femur,lateral condyle of femur
skeleton,UBERON:0009986,lateral epicondyle of femur,lateral epicondyle of femur
skeleton,,,lateral lip of linea aspera of femur
skeleton,,,lesser trochanter of femur
skeleton,,,linea aspera of femur
skeleton,UBERON:0009984,medial condyle of femur,medial condyle of femur
skeleton,UBERON:0009987,medial epicondyle of femur,medial epicondyle of femur
skeleton,,,medial lip of linea aspera of femur
skeleton,UBERON:0007119,neck of femur,neck of femur
skeleton,,,pectinal line of femur
skeleton,,,popliteal surface of femur
skeleton,,,quadrate tubercle of femur
skeleton,,,shaft of femur
skeleton,,,trochanteric fossa of femur
skeleton,UBERON:0001446,fibula,fibula
skeleton,,,head of fibula
skeleton,UBERON:0012291,lateral malleolus of fibula,lateral malleolus of fibula
skeleton,UBERON:0018673,neck of fibula,neck of fibula
skeleton,,,shaft of fibula
skeleton,UBERON:0002446,patella,patella
skeleton,UBERON:0000979,tibia,tibia
skeleton,,,anterolateral tubercle of tibia
skeleton,,,fibular facet of tibia
skeleton,,,fibular notch of tibia
skeleton,,,intercondylar eminence of tibia
skeleton,,,interosseus border of tibia
skeleton,UBERON:0009991,lateral condyle of tibia,lateral condyle of tibia
skeleton,UBERON:0009990,medial condyle of tibia,medial condyle of tibia
skeleton,,,medial malleolus of tibia
skeleton,,,shaft of tibia
skeleton,,,soleal line of tibia
skeleton,,,tibial plateau of tibia
skeleton,,,tibial tuberosity of tibia
skeleton,UBERON:0007830,pelvic girdle bone/zone,pelvic girdle bone/zone
skeleton,UBERON:0001272,innominate bone,os coxa
skeleton,,,acetabular fossa of os coxa
skeleton,,,acetabular notch of os coxa
skeleton,,,acetabulum of os coxa
skeleton,,,anterior gluteal line of ilium of os coxa
skeleton,,,anterior inferior iliac spine of ilium of os coxa
skeleton,,,anterior superior iliac spine of ilium of os coxa
skeleton,,,arcuate line of ilium of os coxa
skeleton,,,auricular surface of ilium of os coxa
skeleton,,,gluteal surface of ilium of os coxa
skeleton,,,greater sciatic notch of ilium of os coxa
skeleton,,,iliac crest of ilium of os coxa
skeleton,,,iliac fossa of ilium of os coxa
skeleton,,,iliac tubercle of ilium of os coxa
skeleton,,,iliac tuberosity of ilium of os coxa
skeleton,,,iliopubic ramus of os coxa
skeleton,,,inferior pubic ramus of pubis of os coxa
skeleton,,,ischial body of ischium of os coxa
skeleton,,,ischial ramus of ischium of os coxa
skeleton,,,ischial spine of ischium of os coxa
skeleton,,,ischial tuberosity of ischium of os coxa
skeleton,,,ischiopubic ramus of os coxa
skeleton,,,lesser sciatic notch of ischium of os coxa
skeleton,,,lunate surface of os coxa
skeleton,,,obturator foramen of os coxa
skeleton,,,obturator groove of pubis of os coxa
skeleton,,,pecten pubis of pubis of os coxa
skeleton,,,posterior gluteal line of ilium of os coxa
skeleton,,,posterior inferior iliac spine of ilium of os coxa
skeleton,,,posterior superior iliac spine of ilium of os coxa
skeleton,,,pubic body of pubis of os coxa
skeleton,,,pubic crest of pubis of os coxa
skeleton,,,pubic symphysis of pubis of os coxa
skeleton,,,pubic tubercle of pubis of os coxa
skeleton,,,superior pubic ramus of pubis of os coxa
skeleton,UBERON:0005944,axial skeleton plus cranial skeleton,axial skeleton
skeleton,UBERON:0004766,cranial bone,cranial bone
skeleton,,,hyoid region bone
skeleton,UBERON:0001685,hyoid bone,hyoid bone
skeleton,,,body of hyoid bone
skeleton,,,greater cornu of hyoid bone
skeleton,,,lesser cornu of hyoid bone
skeleton,UBERON:0001703,neurocranium,neurocranium
skeleton,UBERON:0001679,ethmoid bone,ethmoid bone
skeleton,,,anterior ethmoidal foramen of ethmoid bone
skeleton,,,cribiform plate of ethmoid bone
skeleton,,,crista galla of ethmoid bone
skeleton,,,ethmoidal air cells of ethmoid bone
skeleton,,,ethmoidal bulla of ethmoid bone
skeleton,,,middle nasal concha of ethmoid bone
skeleton,,,olfactory foramina of ethmoid bone
skeleton,,,perpendicular plate of ethmoid bone
skeleton,,,posterior ethmoidal foramen of ethmoid bone
skeleton,,,superior nasal concha of ethmoid bone
skeleton,UBERON:0000209,tetrapod frontal bone,frontal bone
skeleton,,,frontal crest of frontal bone
skeleton,,,frontal sinus of frontal bone
skeleton,,,glabella of frontal bone
skeleton,,,groove for superior sagittal sinus of frontal bone
skeleton,,,lacrimal fossa of frontal bone
skeleton,,,orbital surface of frontal bone
skeleton,,,supercilary arch of frontal bone
skeleton,,,supraorbital margin of frontal bone
skeleton,,,supraorbital notch or foramen of frontal bone
skeleton,UBERON:0012109,zygomatic process of frontal bone,zygomatic process of frontal bone
skeleton,UBERON:0001676,occipital bone,occipital bone
skeleton,,,external occipital protuberance of squamous part of occipital bone
skeleton,,,foramen magnum of basilar part of occipital bone
skeleton,,,groove for transverse sinus of squamous part of occipital bone
skeleton,,,hypoglossal canal of basilar part of occipital bone
skeleton,,,inferior nuchal line of squamous part of occipital bone
skeleton,,,internal occipital protuberance of squamous part of occipital bone
skeleton,,,jugular foramen of basilar part of occipital bone
skeleton,,,occipital condyle of basilar part of occipital bone
skeleton,,,superior nuchal line of squamous part of occipital bone
skeleton,UBERON:0000210,tetrapod parietal bone,parietal bone
skeleton,,,granula foveaolae of parietal bone
skeleton,,,groove for middle meningeal a. of parietal bone
skeleton,,,groove for superior sagittal sinus of parietal bone
skeleton,,,inferior temporal line of parietal bone
skeleton,,,superior temporal line of parietal bone
skeleton,,,temporal fossa of parietal bone
skeleton,UBERON:0001677,sphenoid bone,sphenoid bone
skeleton,,,anterior clinoid process of sphenoid bone
skeleton,,,body of sphenoid bone
skeleton,,,dorsum sellae of sphenoid bone
skeleton,,,foramen lacerum of sphenoid bone
skeleton,,,foramen ovale of sphenoid bone
skeleton,,,foramen rotundum of sphenoid bone
skeleton,UBERON:0016492,foramen spinosum of sphenoid bone,foramen spinosum of sphenoid bone
skeleton,,,greater wings of sphenoid bone
skeleton,,,hypophyseal fossa of sphenoid bone
skeleton,,,lateral pterygoid plate of sphenoid bone
skeleton,,,lesser wings of sphenoid bone
skeleton,,,medial pterygoid plate of sphenoid bone
skeleton,,,optic canal of sphenoid bone
skeleton,,,posterior clinoid process of sphenoid bone
skeleton,,,pterygoid canal of sphenoid bone
skeleton,,,pterygoid fossa of sphenoid bone
skeleton,,,pterygoid hamulus of sphenoid bone
skeleton,,,pterygoid process of sphenoid bone
skeleton,,,sella turcica of sphenoid bone
skeleton,,,sphenoid sinus of sphenoid bone
skeleton,,,superior orbital fissure of sphenoid bone
skeleton,UBERON:0001678,temporal bone,temporal bone
skeleton,,,articular tubercle of squamous part of temporal bone
skeleton,,,carotid canal of petrous part of temporal bone
skeleton,,,external auditory meatus of squamous part of temporal bone
skeleton,,,groove for posterior deep temporal artery of squamous part of temporal bone
skeleton,,,groove for sigmoid sinus of mastoid part of temporal bone
skeleton,,,hiatus and groove of petrous part of temporal bone for greater petrosal nerve
skeleton,,,hiatus and groove of petrous part of temporal bone for lesser petrosal nerve
skeleton,,,internal auditory meatus of petrous part of temporal bone
skeleton,,,jugular foramen of petrous part of temporal bone
skeleton,,,mandibular fossa of squamous part of temporal bone
skeleton,,,mastoid foramen of mastoid part of temporal bone
skeleton,,,mastoid notch of mastoid part of temporal bone
skeleton,,,mastoid process of mastoid part of temporal bone
skeleton,,,petrotympanic fissure of squamous part of temporal bone
skeleton,,,postglenoid tubercle of squamous part of temporal bone
skeleton,,,styloid process of petrous part of temporal bone
skeleton,,,stylomastoid foramen of petrous part of temporal bone
skeleton,,,supramastoid crest of squamous part of temporal bone
skeleton,,,trigeminal impression of petrous part of temporal bone
skeleton,,,tympanic caniliculus of petrous part of temporal bone
skeleton,,,zygomatic process of squamous part of temporal bone
skeleton,UBERON:0010911,ossicle,ossicle
skeleton,UBERON:0001688,incus bone,incus bone
skeleton,UBERON:0001689,malleus bone,malleus bone
skeleton,UBERON:0001687,stapes bone,stapes bone
skeleton,UBERON:0008895,splanchnocranium,splanchnocranium
skeleton,UBERON:0005922,inferior nasal concha,inferior nasal concha
skeleton,UBERON:0001680,lacrimal bone,lacrimal bone
skeleton,,,fossa for lacrimal sac of lacrimal bone
skeleton,UBERON:0001684,mandible,mandible
skeleton,,,alveolar border of mandible
skeleton,UBERON:0011309,body of mandible,body of mandible
skeleton,,,coronoid process of mandible
skeleton,,,digastric fossa of mandible
skeleton,,,inferior mental spine of mandible
skeleton,,,lingula of mandible
skeleton,,,mandibular angle of mandible
skeleton,,,mandibular canal of mandible
skeleton,,,mandibular condyle of mandible
skeleton,,,mandibular foramen of mandible
skeleton,,,mandibular neck of mandible
skeleton,,,mandibular notch of mandible
skeleton,,,mental foramen of mandible
skeleton,,,mental protuberance of mandible
skeleton,,,mylohyoid groove of mandible
skeleton,,,mylohyoid line of mandible
skeleton,,,pterygoid fovea of mandible
skeleton,,,ramus of mandible
skeleton,,,sublingual fossa of mandible
skeleton,,,submandibular fossa of mandible
skeleton,,,superior mental spine of mandible
skeleton,UBERON:0002397,maxilla,maxilla
skeleton,,,alveolar canals of maxilla
skeleton,UBERON:0004527,alveolar process of maxilla,alveolar process of maxilla
skeleton,UBERON:0035139,anterior nasal spine of maxilla,anterior nasal spine of maxilla
skeleton,UBERON:0013767,frontal process of maxilla,frontal process of maxilla
skeleton,,,greater palatine canal of maxilla
skeleton,,,incisive foramen of maxilla
skeleton,,,infraorbital canal of maxilla
skeleton,,,infraorbital foramen of maxilla
skeleton,,,infraorbital groove of maxilla
skeleton,,,intermaxillary suture of maxilla
skeleton,,,maxillary sinus of maxilla
skeleton,,,nasal surface of maxilla
skeleton,,,nasolacrimal canal of maxilla
skeleton,UBERON:0005871,palatine process of maxilla,palatine process of maxilla
skeleton,UBERON:0016477,zygomatic process of maxilla,zygomatic process of maxilla
skeleton,UBERON:0001681,nasal bone,nasal bone
skeleton,UBERON:0001682,palatine bone,palatine bone
skeleton,,,greater palatine foramen of palatine bone
skeleton,,,horizontal plate of palatine bone
skeleton,,,lesser palatine foramen of palatine bone
skeleton,,,perpendicular plate of palatine bone
skeleton,UBERON:0002396,vomer,vomer
skeleton,,,ala of vomer
skeleton,,,groove for nasopalatine nerve of vomer
skeleton,UBERON:0001683,jugal bone,zygomatic bone
skeleton,UBERON:0012110,frontal process of zygomatic bone,frontal process of zygomatic bone
skeleton,,,maxillary process of zygomatic bone
skeleton,UBERON:0004654,temporal process of zygomatic bone,temporal process of zygomatic bone
