s_iri,relationship,t_iri
https://purl.org/ccf/ASCTB-TEMP_emsn232,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_msn430,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_msn214,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_msn211,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_emsn226,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_emsn426,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_msn206,is_a,http://purl.obolibrary.org/obo/CL_1001474
https://purl.org/ccf/ASCTB-TEMP_mgl9,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl6,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl12,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl10,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl11,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl4,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl7,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl5,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_mgl8,is_a,http://purl.obolibrary.org/obo/CL_0000129
https://purl.org/ccf/ASCTB-TEMP_astro52,is_a,http://purl.obolibrary.org/obo/CL_0002605
https://purl.org/ccf/ASCTB-TEMP_astro58,is_a,http://purl.obolibrary.org/obo/CL_0002605
http://purl.obolibrary.org/obo/CL_0000779,is_a,http://purl.obolibrary.org/obo/CL_0000092
http://purl.obolibrary.org/obo/CL_0000071,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002436,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000188,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015037,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000233,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002586,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002453,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000818,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_reticular-cell-of-splenic-sinusoid,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000882,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1001131,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002543,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000127,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030017,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015053,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000743,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0019017,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015086,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015075,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001006,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030022,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002568,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015101,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000186,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015127,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000175,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4028002,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000746,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015003,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015095,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015005,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015122,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000970,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002201,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001055,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002619,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000057,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0010008,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002303,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000236,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000165,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000499,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015088,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009111,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000350,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030011,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002153,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000096,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002620,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000097,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002340,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002341,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030016,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015012,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015094,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000883,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015082,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1001599,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015044,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009011,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001071,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_2000040,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015110,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000771,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009107,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000279,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002313,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015076,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015030,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000402,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002138,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009086,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000163,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002038,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033010,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015043,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000990,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000132,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000788,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015100,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015120,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000809,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000895,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_perineural-cell,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000768,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000899,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009080,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009073,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015114,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015026,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015050,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000540,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015089,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000192,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000940,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015052,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000158,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001056,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000767,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000503,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015018,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000324,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002145,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015064,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009089,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009113,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000344,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000545,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009083,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_dec205-dc,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000625,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000793,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1001111,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000692,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4023060,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002088,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015078,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015116,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015013,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000037,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001078,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000242,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015040,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000900,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002573,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000309,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015105,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000695,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015004,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000094,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_splenic-perifollicular-zone-macrophage,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015090,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4028003,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015047,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015112,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_2000053,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030020,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030010,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000348,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015024,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009105,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002597,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0019032,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000909,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000715,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_chorionic-mesenchymal-stromal-cell-cmsc-,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002363,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000359,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015065,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002068,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002255,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009081,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015048,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0017004,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030015,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000787,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000329,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015083,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000649,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000575,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015009,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_interstitial-fibroblast,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002652,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002399,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033022,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009079,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000775,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015014,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000235,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015063,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000128,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4023061,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002059,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015017,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009018,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030019,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000576,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000654,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015061,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009078,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015085,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000084,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009112,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000351,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000837,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002224,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000451,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002304,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002364,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4030009,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000938,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015010,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000312,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015062,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000897,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4023009,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000398,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0007010,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002425,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015102,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002062,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033005,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001065,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002437,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000066,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015081,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000525,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1001285,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_periepithelial-fibroblast,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000584,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000849,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000434,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033016,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015055,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000452,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_club-cell-of-prostatic-urethra,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001035,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000317,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1001474,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000129,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000669,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002605,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000092,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015006,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000786,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000624,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015107,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0019015,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000738,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000484,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0001058,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000623,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015033,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000412,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015019,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0009069,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002071,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033024,is_a,http://purl.obolibrary.org/obo/CL_0000000
https://purl.org/ccf/ASCTB-TEMP_splenic-pericyte,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_4033009,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000815,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015073,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015092,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000077,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002144,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015029,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000546,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0002592,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015098,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015070,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_0000980,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015093,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/PCL_0015103,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_1000413,is_a,http://purl.obolibrary.org/obo/CL_0000000
http://purl.obolibrary.org/obo/CL_3000002,is_a,http://purl.obolibrary.org/obo/CL_0000000
